incomeBetween100to200,blockFips,incomeLessThan25,incomeBelowPoverty,medianIncome,incomeGreater200,educationBachelorOrGreater,incomeBetween50to100,educationHighSchoolGraduate,incomeBetween25to50,lat,lng
0.16263,360610132005000,0.2,0.166,61329.0,0.0699,0.7066,0.39377,0.9526,0.1737,40.7699,-73.9484
0.07809,360470529002001,0.32321,0.229,38958.0,0.0,0.0597,0.30152,0.4508,0.29718,40.7067,-73.954
0.06579,360470022002000,0.36184,0.229,33388.0,0.0,0.2809,0.26535,0.7149,0.30702,40.6455,-74.0204
0.22403,360610238011008,0.188,0.166,66205.0,0.0761,0.4784,0.29046,0.7731,0.22142,40.7593,-73.9526
0.2552,360610126006000,0.046,0.166,98644.0,0.1621,0.735,0.41073,0.9737,0.12596,40.7692,-73.9559
0.12741,360810713061000,0.1879,0.151,47557.0,0.0541,0.4042,0.27928,0.7527,0.35135,40.7271,-73.8586
0.2552,360610126006000,0.046,0.166,98644.0,0.1621,0.735,0.41073,0.9737,0.12596,40.7694,-73.9562
0.03177,360470822004001,0.28261,0.229,40973.0,0.0,0.0693,0.35452,0.6095,0.3311,40.6511,-73.9545
0.19395,360610183005002,0.23879,0.166,76420.0,0.1575,0.6196,0.20959,0.8817,0.20021,40.7937,-73.9734
0.35294,360610095002002,0.08597,0.166,107934.0,0.1697,0.7045,0.18326,0.8879,0.20815,40.7471,-73.9947
0.14469,360470247001002,0.48901,0.229,25607.0,0.0,0.1174,0.17399,0.5576,0.19231,40.6787,-73.9472
0.21326,360610125001002,0.23055,0.166,83595.0,0.2392,0.7385,0.10231,0.9001,0.2147,40.7619,-73.9854
0.375,360610165002000,0.0964,0.166,191489.0,0.4068,0.8241,0.09004,0.9836,0.03178,40.7826,-73.9756
0.394,360610110005000,0.026,0.166,136567.0,0.282,0.657,0.242,0.9132,0.056,40.762,-73.9606
0.17303,360610146024000,0.09547,0.166,76066.0,0.1778,0.7966,0.34845,0.9599,0.20525,40.78,-73.9522
0.33135,360610066005000,0.07363,0.166,100893.0,0.1675,0.6205,0.22328,0.9552,0.20428,40.7396,-73.9816
0.21458,360610156012000,0.38866,0.166,37245.0,0.0243,0.72,0.25911,0.9545,0.11336,40.7826,-73.9469
0.44499,360610048006000,0.09394,0.166,119563.0,0.1248,0.7181,0.13721,0.9138,0.19901,40.7349,-73.9818
0.07726,360610279005001,0.2172,0.166,46304.0,0.0,0.4105,0.36589,0.8439,0.33965,40.8577,-73.9329
0.29559,360610191001004,0.10131,0.166,104156.0,0.1704,0.75,0.37664,0.9362,0.05602,40.8011,-73.97
0.32593,360610007001008,0.11065,0.166,120960.0,0.2567,0.8063,0.22559,0.9716,0.08112,40.7074,-74.0111
0.30712,360470043004002,0.07567,0.229,83214.0,0.1306,0.4706,0.28487,0.676,0.20178,40.6881,-73.9917
0.16114,360470039003002,0.16588,0.229,66172.0,0.1706,0.4066,0.32701,0.6703,0.17536,40.6836,-73.9807
0.11416,360470317013001,0.41781,0.229,30158.0,0.0,0.2103,0.24201,0.7368,0.22603,40.6733,-73.9516
0.30085,360610099001034,0.16017,0.166,129981.0,0.278,0.4913,0.14576,0.7939,0.11525,40.7475,-74.0064
0.14607,360610108006000,0.12172,0.166,80889.0,0.2481,0.761,0.30431,0.9746,0.17978,40.7606,-73.9658
0.08019,360470385003001,0.53774,0.229,17308.0,0.0,0.0909,0.15802,0.6965,0.22406,40.6871,-73.9297
0.35278,360470171004001,0.02222,0.229,85065.0,0.0361,0.4557,0.33333,0.8341,0.25556,40.6559,-73.9781
0.24701,360610100002004,0.19695,0.166,75392.0,0.1066,0.7367,0.3025,0.9328,0.1469,40.7574,-73.9707
0.10239,360470363003001,0.3959,0.229,46534.0,0.0239,0.0578,0.30546,0.5438,0.17236,40.6719,-73.91460000000001
0.0,360610094001002,0.56098,0.166,10385.0,0.0,0.2462,0.0,0.6308,0.43902,40.7569,-73.9774
0.21818,360610110006003,0.17677,0.166,73118.0,0.1131,0.673,0.29293,0.9587,0.19899,40.7613,-73.9623
0.36914,360470007003001,0.06808,0.229,166914.0,0.289,0.8233,0.23449,0.9809,0.03933,40.6925,-73.9951
0.07883,360610214002000,0.40713,0.166,35180.0,0.0,0.2131,0.21922,0.7075,0.29482,40.8165,-73.9372
0.10096,360470438001000,0.36539,0.229,49942.0,0.0385,0.3636,0.31971,0.8759,0.17548,40.6098,-73.9684
0.14825,360610293004001,0.21818,0.166,52991.0,0.021,0.1353,0.32867,0.5398,0.28392,40.866,-73.9198
0.16838,360610135001009,0.33629,0.166,49590.0,0.1273,0.186,0.15392,0.6239,0.21409,40.7675,-73.9901
0.34098,360470257001002,0.42623,0.229,42097.0,0.0,0.277,0.11803,0.7595,0.11475,40.6965,-73.9492
0.2685,360610015021001,0.07398,0.166,120956.0,0.2972,0.7676,0.30549,0.978,0.05485,40.7097,-74.0097
0.12236,360470501003011,0.12236,0.229,68735.0,0.038,0.2595,0.54219,0.6765,0.17511,40.7159,-73.9504
0.10442,360610129001005,0.29993,0.166,45744.0,0.1254,0.4481,0.20463,0.8698,0.26559,40.7645,-73.9952
0.27168,360050295001001,0.10714,0.3,75563.0,0.0421,0.4312,0.41454,0.8335,0.16454,40.8868,-73.9085
0.27168,360050295001001,0.10714,0.3,75563.0,0.0421,0.4312,0.41454,0.8335,0.16454,0.0,0.0
0.12903,360610096001002,0.10753,0.166,39310.0,0.129,0.72,0.11828,0.936,0.51613,40.7576,-73.9801
0.07066,360610201022001,0.23341,0.166,40562.0,0.0493,0.2253,0.18844,0.6508,0.45824,40.8036,-73.9568
0.19444,360610132002001,0.15278,0.166,70566.0,0.0,0.7581,0.3985,0.9589,0.25427,40.771,-73.9522
0.36316,360470183001001,0.11053,0.229,129057.0,0.2368,0.4835,0.16491,0.8286,0.12456,40.6926,-73.9715
0.24022,360610030014000,0.17132,0.166,67503.0,0.0987,0.2907,0.33147,0.5532,0.15829,40.7191,-73.9851
0.21814,360610115002001,0.11015,0.166,117462.0,0.3045,0.1263,0.22894,0.9639,0.13823,40.7592,-73.9948
0.08394,360610223014000,0.58212,0.166,21236.0,0.0,0.1071,0.11861,0.5404,0.21533,40.8209,-73.9561
0.18496,360610195003001,0.27917,0.166,65522.0,0.1521,0.4315,0.26448,0.6676,0.11927,40.8034,-73.9661
0.08814,360470243001002,0.37627,0.229,32758.0,0.0,0.1,0.31356,0.844,0.22203,40.6888,-73.9523
0.2069,360610165004000,0.08722,0.166,155408.0,0.4158,0.6708,0.22921,0.9583,0.06085,40.7845,-73.976
0.31933,360610092001011,0.11459,0.166,114000.0,0.2437,0.7186,0.20474,0.9449,0.11765,40.7538,-73.974
0.43107,360610077005001,0.25131,0.166,108751.0,0.1379,0.8106,0.16056,0.9976,0.0192,40.7368,-74.0032
0.22919,360610161005000,0.17491,0.166,105496.0,0.263,0.7602,0.29554,0.9655,0.03739,40.7799,-73.9803
0.37565,360610138005000,0.05759,0.166,112697.0,0.1466,0.8007,0.31283,0.9916,0.10733,40.7748,-73.953
0.20781,360610144012000,0.08755,0.166,94976.0,0.2236,0.7904,0.35021,0.9686,0.1308,40.7761,-73.9491
0.26389,360470134001019,0.14286,0.229,60102.0,0.0337,0.3451,0.28373,0.7689,0.27579,40.6285,-74.0184
0.28744,360470169001001,0.08213,0.229,38193.0,0.0362,0.438,0.11836,0.7228,0.47585,40.6598,-73.9796
0.28934,360610049003000,0.19747,0.166,96653.0,0.1045,0.6771,0.24604,0.9383,0.16262,40.7271,-74.0022
0.31933,360610092001003,0.11459,0.166,114000.0,0.2437,0.7186,0.20474,0.9449,0.11765,40.754,-73.9742
0.27162,360810155001002,0.14416,0.151,69528.0,0.0121,0.1764,0.30197,0.6161,0.27011,40.7604,-73.9152
0.26411,360610171005001,0.09879,0.166,123746.0,0.3498,0.7731,0.14012,0.9563,0.14718,40.7873,-73.9807
0.0,360610066007000,0.5856,0.166,17042.0,0.0,0.3735,0.17704,0.8742,0.23735,40.7389,-73.9787
0.36087,360610087002000,0.15652,0.166,107101.0,0.158,0.7095,0.13913,0.9434,0.18551,40.7423,-73.9977
0.17827,360610016004002,0.31749,0.166,64512.0,0.0713,0.3171,0.30221,0.4821,0.13073,40.7165,-73.9915
0.20971,360610195004000,0.36742,0.166,59758.0,0.1144,0.5962,0.2409,0.7305,0.06759,40.8018,-73.9654
0.06838,360610029001006,0.39601,0.166,39943.0,0.0,0.0944,0.25356,0.2542,0.28205,40.7146,-73.9995
0.13907,360470388001002,0.20971,0.229,34266.0,0.0155,0.4049,0.20751,0.8638,0.42826,40.5922,-73.9674
0.32553,360610154005000,0.0766,0.166,84187.0,0.083,0.7646,0.40106,0.9362,0.11383,40.7798,-73.948
0.14092,360610194002000,0.26016,0.166,71980.0,0.0,0.0715,0.44444,0.6506,0.15447,40.7991,-73.9359
0.17696,360610065003001,0.06036,0.166,71478.0,0.1468,0.6948,0.33196,0.9797,0.28395,40.7292,-74.0012
0.16746,360610077001000,0.23086,0.166,69764.0,0.0837,0.8153,0.43062,0.9789,0.08732,40.7383,-74.001
0.11655,360610223012002,0.56978,0.166,23062.0,0.0417,0.1454,0.11367,0.4463,0.15827,40.8199,-73.9531
0.2251,360610138002000,0.12552,0.166,84626.0,0.1234,0.7379,0.42324,0.919,0.1027,40.7752,-73.9548
0.06831,360470092003002,0.41177,0.229,30764.0,0.0266,0.1154,0.17078,0.5889,0.32258,40.6438,-73.9977
0.33256,360610031001021,0.17326,0.166,112047.0,0.2105,0.5797,0.18954,0.8307,0.09419,40.7128,-74.0059
0.14469,360470247001002,0.48901,0.229,25607.0,0.0,0.1174,0.17399,0.5576,0.19231,40.6785,-73.9478
0.20316,360470157001001,0.31558,0.229,55540.0,0.1499,0.6964,0.21499,0.9123,0.11637,40.6749,-73.9772
0.05867,360470227002000,0.22133,0.229,41882.0,0.0533,0.0449,0.16,0.7575,0.50667,40.6802,-73.9552
0.32553,360610154005000,0.0766,0.166,84187.0,0.083,0.7646,0.40106,0.9362,0.11383,40.7798,-73.948
0.32553,360610154005000,0.0766,0.166,84187.0,0.083,0.7646,0.40106,0.9362,0.11383,40.7797,-73.9478
0.32593,360610007001010,0.11065,0.166,120960.0,0.2567,0.8063,0.22559,0.9716,0.08112,40.7069,-74.0103
0.25346,360610063004000,0.20123,0.166,51501.0,0.1536,0.8245,0.09063,0.9954,0.30108,40.7335,-73.9989
0.35306,360470134003002,0.14004,0.229,101023.0,0.1282,0.2667,0.29389,0.757,0.08481,40.6285,-74.0214
0.10606,360470283003000,0.37446,0.229,48755.0,0.0,0.0733,0.27489,0.4591,0.24459,40.6946,-73.9387
0.17711,360610034003002,0.25522,0.166,65162.0,0.1063,0.6278,0.27066,0.9252,0.19074,40.7283,-73.9839
0.43107,360610077005002,0.25131,0.166,108751.0,0.1379,0.8106,0.16056,0.9976,0.0192,40.7367,-74.0015
0.13395,360610137001000,0.06897,0.166,96750.0,0.305,0.7883,0.313,0.9891,0.17905,40.7655,-73.9773
0.21818,360610110006000,0.17677,0.166,73118.0,0.1131,0.673,0.29293,0.9587,0.19899,40.7617,-73.9617
0.13636,360610030021000,0.28571,0.166,58233.0,0.0733,0.5063,0.31633,0.8067,0.18831,40.7223,-73.9839
0.28404,360610080002004,0.21948,0.166,121398.0,0.2523,0.7019,0.1608,0.9584,0.08333,40.7487,-73.9789
0.26526,360610164001001,0.09474,0.166,66108.0,0.0842,0.3427,0.25474,0.4415,0.30105,40.7874,-73.942
0.04255,360610038005000,0.25242,0.166,55245.0,0.0542,0.5497,0.46325,0.8649,0.18762,40.7265,-73.9877
0.11124,360810115001001,0.21657,0.151,54794.0,0.0272,0.2393,0.42249,0.6469,0.22249,40.7745,-73.914
0.19368,360610134004000,0.10079,0.166,112622.0,0.334,0.7106,0.32411,0.9406,0.04743,40.7727,-73.9556
0.08945,360810196001001,0.21101,0.151,57351.0,0.0,0.2826,0.44954,0.7837,0.25,40.6911,-73.799
0.27963,360610148021001,0.15556,0.166,99610.0,0.2037,0.812,0.31389,0.9779,0.04722,40.781,-73.9528
0.1325,360610040006000,0.2887,0.166,43467.0,0.0614,0.7068,0.2887,0.914,0.22873,40.7316,-73.9838
0.40997,360610161001001,0.07396,0.166,140808.0,0.3039,0.7616,0.11736,0.9577,0.09486,40.7818,-73.9793
0.42905,360610013001001,0.0538,0.166,114553.0,0.1493,0.6171,0.25017,0.8889,0.11769,40.7097,-74.0122
0.26799,360610150012000,0.13323,0.166,126123.0,0.2726,0.8125,0.27412,0.9647,0.05207,40.781,-73.9595
0.30986,360810473001000,0.07355,0.151,66663.0,0.0548,0.3304,0.29891,0.7273,0.26291,40.7375,-73.876
0.2685,360610015021011,0.07398,0.166,120956.0,0.2972,0.7676,0.30549,0.978,0.05485,40.7074,-74.0076
0.21818,360610110006003,0.17677,0.166,73118.0,0.1131,0.673,0.29293,0.9587,0.19899,40.7613,-73.9623
0.24701,360610100002000,0.19695,0.166,75392.0,0.1066,0.7367,0.3025,0.9328,0.1469,40.7591,-73.9687
0.07391,360470343002000,0.21739,0.229,82308.0,0.0,0.2328,0.58696,0.6912,0.12174,40.6722,-73.9389
0.34615,360470077003006,0.09615,0.229,133143.0,0.2083,0.5537,0.14583,0.8966,0.20353,40.6753,-73.9978
0.26648,360610154003000,0.16941,0.166,95889.0,0.1758,0.7486,0.26374,0.9455,0.12454,40.7815,-73.9472
0.27033,360610155006000,0.12031,0.166,101760.0,0.2035,0.7472,0.25622,0.9826,0.14965,40.7759,-73.984
0.0386,360470512003000,0.45439,0.229,32917.0,0.0,0.1,0.28947,0.7019,0.21754,40.644800000000004,-73.9624
0.24786,360810163001001,0.08262,0.151,86482.0,0.0,0.2155,0.51567,0.9443,0.15385,40.7579,-73.9092
0.20504,360610125002001,0.1395,0.166,177565.0,0.3739,0.7551,0.13109,0.9728,0.15042,40.7604,-73.9856
0.139,360610121005000,0.28527,0.166,53352.0,0.0425,0.5422,0.32054,0.8502,0.21266,40.7595,-73.9891
0.16731,360610160021001,0.13027,0.166,79220.0,0.2554,0.6266,0.20307,0.9211,0.24393,40.7878,-73.9541
0.20443,360610149005000,0.06527,0.166,216307.0,0.5049,0.8395,0.117,0.9931,0.10837,40.7705,-73.9803
0.27057,360610146013000,0.11709,0.166,82079.0,0.0459,0.7384,0.52532,0.9618,0.04114,40.7775,-73.9535
0.10387,360470399001001,0.31772,0.229,37868.0,0.0,0.1176,0.14257,0.6524,0.43585,40.6884,-73.9157
0.22304,360610154001000,0.21047,0.166,86543.0,0.1885,0.6423,0.25655,0.8916,0.12147,40.7805,-73.9479
0.32586,360810942022017,0.30345,0.151,68569.0,0.0345,0.1849,0.21897,0.6767,0.11724,40.5873,-73.8149
0.1499,360470213003001,0.24852,0.229,52902.0,0.0,0.2765,0.3432,0.6954,0.25838,40.6668,-73.9615
0.10406,360470345002003,0.28748,0.229,55664.0,0.0159,0.0899,0.39153,0.7155,0.20106,40.6726,-73.9322
0.19107,360610073003000,0.13396,0.166,75413.0,0.1745,0.6808,0.28453,0.9496,0.21599,40.733,-74.0051
0.28472,360610175003000,0.25,0.166,103616.0,0.2133,0.7052,0.14385,0.9061,0.10814,40.7897,-73.9782
0.32593,360610007001010,0.11065,0.166,120960.0,0.2567,0.8063,0.22559,0.9716,0.08112,40.7072,-74.0106
0.22115,360610075001004,0.07404,0.166,108928.0,0.3087,0.7567,0.25673,0.9863,0.13942,40.7336,-74.0078
0.11539,360610172004001,0.36878,0.166,49230.0,0.0,0.1384,0.33484,0.5601,0.181,40.7926,-73.9454
0.20799,360610144025000,0.06455,0.166,108749.0,0.3207,0.8221,0.2459,0.9758,0.16086,40.7782,-73.9484
0.31827,360810019001045,0.12429,0.151,78490.0,0.0301,0.3866,0.23164,0.7944,0.29567,40.7487,-73.9425
0.46978,360610009001005,0.0,0.166,101985.0,0.2308,0.8301,0.12363,0.951,0.17582,40.7051,-74.0104
0.17217,360610081003000,0.17913,0.166,67920.0,0.2296,0.7194,0.36174,0.9629,0.05739,40.7386,-73.9971
0.29511,360610013002005,0.2162,0.166,145216.0,0.3183,0.7662,0.15413,0.9568,0.01631,40.7053,-74.0162
0.20745,360610134001000,0.12766,0.166,104409.0,0.2261,0.7219,0.4016,0.9477,0.03723,40.7729,-73.9566
0.18396,360810496003001,0.13679,0.151,64327.0,0.0,0.154,0.33019,0.4661,0.34906,40.7151,-73.7509
0.0,360050399011001,0.5103,0.3,26450.0,0.0,0.1988,0.25401,0.7778,0.2357,40.8638,-73.8956
0.18883,360470420002004,0.19149,0.229,36581.0,0.0,0.2303,0.19681,0.7945,0.42287,40.6092,-73.967
0.08658,360610127002001,0.08225,0.166,65389.0,0.1414,0.3697,0.4228,0.8105,0.26696,40.7609,-73.9892
0.21821,360610189001002,0.10977,0.166,77917.0,0.1446,0.6152,0.45382,0.8219,0.07363,40.7967,-73.9623
0.26674,360610067004004,0.14727,0.166,72088.0,0.0814,0.8191,0.27806,0.9586,0.22657,40.7308,-74.0049
0.03692,360610261005000,0.51043,0.166,21537.0,0.0,0.1111,0.24077,0.6029,0.21188,40.8464,-73.9337
0.14865,360470499001002,0.33243,0.229,49738.0,0.0838,0.2227,0.24054,0.7168,0.1946,40.7221,-73.9475
0.23345,360610034002000,0.25253,0.166,54486.0,0.0281,0.4948,0.30303,0.8177,0.18294,40.7287,-73.9808
0.10231,360610174013001,0.4571,0.166,32242.0,0.038,0.4116,0.26403,0.76,0.13861,40.796,-73.9481
0.21275,360610072004001,0.22308,0.166,63920.0,0.0999,0.7981,0.32989,0.9614,0.13437,40.7437,-73.9815
0.19905,360470231002003,0.21975,0.229,85754.0,0.0525,0.4543,0.38694,0.9558,0.14172,40.685,-73.9595
0.27963,360610148021000,0.15556,0.166,99610.0,0.2037,0.812,0.31389,0.9779,0.04722,40.7819,-73.9528
0.2141,360610133003001,0.22063,0.166,48088.0,0.0,0.4431,0.3342,0.7397,0.23107,40.7644,-73.9897
0.32558,360470021001010,0.12064,0.229,168991.0,0.4913,0.7105,0.0625,0.9861,0.0,40.7035,-73.9902
0.32553,360610154005000,0.0766,0.166,84187.0,0.083,0.7646,0.40106,0.9362,0.11383,40.7801,-73.9478
0.36914,360470007003003,0.06808,0.229,166914.0,0.289,0.8233,0.23449,0.9809,0.03933,40.6907,-73.9945
0.32335,360470183003000,0.24551,0.229,81383.0,0.0329,0.4399,0.2515,0.8043,0.14671,40.6931,-73.9722
0.28934,360610049003001,0.19747,0.166,96653.0,0.1045,0.6771,0.24604,0.9383,0.16262,40.7268,-74.0018
0.10119,360470117003002,0.22619,0.229,75265.0,0.1637,0.1604,0.39881,0.6085,0.11012,40.6666,-73.9922
0.32708,360610127004001,0.22036,0.166,82386.0,0.0632,0.4176,0.19071,0.8012,0.19862,40.763,-73.9902
0.27004,360610175001003,0.10305,0.166,186972.0,0.4141,0.8048,0.14981,0.983,0.06298,40.791,-73.9772
0.24056,360610067002002,0.13718,0.166,93734.0,0.2217,0.6828,0.32306,0.9471,0.07754,40.7292,-74.0045
0.25,360470203001002,0.23404,0.229,70069.0,0.0585,0.3874,0.24468,0.8267,0.21277,40.6797,-73.9649
0.08658,360610127002001,0.08225,0.166,65389.0,0.1414,0.3697,0.4228,0.8105,0.26696,40.7607,-73.9897
0.18511,360470804001000,0.30785,0.229,48778.0,0.0302,0.1827,0.24346,0.7046,0.2334,40.6618,-73.9505
0.26027,360470181002000,0.13503,0.229,110223.0,0.2544,0.8468,0.27202,1.0,0.07828,40.6894,-73.9738
0.18967,360810289003000,0.11487,0.151,50429.0,0.0,0.3976,0.31879,0.8471,0.37667,40.7506,-73.8916
0.0613,360610170002001,0.45884,0.166,35166.0,0.063,0.0872,0.13835,0.3656,0.27846,40.7904,-73.9446
0.28356,360610138001000,0.11242,0.166,91424.0,0.1409,0.7368,0.44128,0.9355,0.02181,40.7768,-73.9537
0.39115,360610070002000,0.12689,0.166,127051.0,0.2747,0.6894,0.18044,0.8884,0.02678,40.7439,-73.9779
0.03995,360610233003001,0.43113,0.166,26949.0,0.0427,0.2002,0.16667,0.4165,0.31956,40.8269,-73.9482
0.10316,360610222001001,0.35275,0.166,38065.0,0.015,0.1459,0.27288,0.5729,0.25624,40.8095,-73.951
0.09483,360050289003005,0.20977,0.3,47470.0,0.0,0.3973,0.37069,0.698,0.32471,40.8803,-73.9095
0.22304,360610154001000,0.21047,0.166,86543.0,0.1885,0.6423,0.25655,0.8916,0.12147,40.7807,-73.9471
0.22403,360610238011000,0.188,0.166,66205.0,0.0761,0.4784,0.29046,0.7731,0.22142,40.7594,-73.9513
0.22514,360610021001003,0.00559,0.166,266288.0,0.6804,0.7689,0.05419,0.9628,0.03464,40.7151,-74.0076
0.04567,360810549001000,0.25962,0.151,30202.0,0.0553,0.1233,0.3101,0.4725,0.32933,40.7044,-73.9069
0.34641,360470517001001,0.07516,0.229,93865.0,0.085,0.6105,0.35294,0.8074,0.14052,40.7202,-73.9546
0.30735,360610126002000,0.1919,0.166,122111.0,0.2324,0.7876,0.22789,0.9871,0.04048,40.7688,-73.9591
0.06296,360810269013000,0.07407,0.151,52139.0,0.0,0.1796,0.39815,0.6729,0.46482,40.7467,-73.8815
0.04416,360610235021003,0.5052,0.166,26660.0,0.0195,0.0659,0.21688,0.592,0.21429,40.8271,-73.9399
0.16357,360810697024000,0.04089,0.151,83308.0,0.1171,0.3373,0.56877,0.8478,0.10967,40.7225,-73.867
0.20799,360610144025000,0.06455,0.166,108749.0,0.3207,0.8221,0.2459,0.9758,0.16086,40.7783,-73.9478
0.10335,360610032006000,0.32284,0.166,48871.0,0.0502,0.5349,0.33465,0.8455,0.18898,40.7242,-73.9824
0.2217,360470365021002,0.27123,0.229,57143.0,0.0,0.0586,0.35377,0.6464,0.1533,40.6758,-73.9076
0.20195,360470405001002,0.11401,0.229,75891.0,0.0,0.0427,0.40391,0.7829,0.28013,40.6828,-73.9044
0.32593,360610007001011,0.11065,0.166,120960.0,0.2567,0.8063,0.22559,0.9716,0.08112,40.7066,-74.0086
0.28141,360610150024002,0.04523,0.166,173133.0,0.4221,0.8198,0.04271,0.9903,0.20854,40.783,-73.9585
0.45346,360610080005000,0.20883,0.166,125986.0,0.1623,0.7224,0.13604,0.9391,0.03938,40.7489,-73.9799
0.2027,360470481003003,0.28378,0.229,66208.0,0.0365,0.2799,0.37973,0.5998,0.0973,40.7138,-73.9389
0.24121,360610087004000,0.0,0.166,115644.0,0.2852,0.7444,0.299,0.9238,0.17462,40.7435,-73.9966
0.10865,360610121003000,0.13969,0.166,68854.0,0.153,0.5814,0.47228,0.8843,0.12639,40.7594,-73.9923
0.13619,360610124001002,0.10914,0.166,73853.0,0.0905,0.7366,0.47948,0.9669,0.1847,40.7678,-73.9533
0.18511,360470804001001,0.30785,0.229,48778.0,0.0302,0.1827,0.24346,0.7046,0.2334,40.6612,-73.9486
0.19753,360470213001000,0.31358,0.229,54588.0,0.0494,0.2158,0.27901,0.6734,0.16049,40.6699,-73.9588
0.19265,360610140002000,0.05561,0.166,209390.0,0.4945,0.8763,0.22244,0.9792,0.03476,40.7765,-73.9571
0.29839,360610112021003,0.24597,0.166,123619.0,0.3831,0.5233,0.0,1.0,0.07258,40.7623,-73.974
0.4396,360610071005003,0.15442,0.166,102110.0,0.0772,0.7606,0.09589,0.9806,0.23288,40.7337,-74.0021
0.04471,360610180002002,0.23547,0.166,46600.0,0.0596,0.0904,0.28018,0.4557,0.38003,40.7922,-73.9395
0.10119,360470117003003,0.22619,0.229,75265.0,0.1637,0.1604,0.39881,0.6085,0.11012,40.6665,-73.9934
0.37749,360610108005000,0.06331,0.166,113552.0,0.1805,0.7041,0.18992,0.9926,0.18875,40.7575,-73.9659
0.0,360610048007001,0.0,0.166,47437.0,0.0,1.0,0.0,1.0,1.0,40.7331,-73.9844
0.0641,360470425001000,0.37607,0.229,30960.0,0.0,0.0466,0.13889,0.5053,0.42094,40.7016,-73.9298
0.24056,360610067002002,0.13718,0.166,93734.0,0.2217,0.6828,0.32306,0.9471,0.07754,40.7294,-74.0038
0.20799,360610133005001,0.17156,0.166,77776.0,0.2068,0.6806,0.31492,0.9352,0.09871,40.7645,-73.9873
0.3168,270530247001009,0.15152,0.137,58277.0,0.0193,0.3628,0.29752,0.878,0.21488,44.8835,-93.2705
0.13759,360610135002001,0.49914,0.166,24809.0,0.0461,0.2212,0.13529,0.6487,0.18192,40.7664,-73.9918
0.31806,360610081005000,0.14024,0.166,88111.0,0.0477,0.636,0.31256,0.9436,0.18149,40.7408,-74.0015
0.12458,360470229003000,0.32997,0.229,37133.0,0.0404,0.2008,0.21549,0.6701,0.28956,40.6867,-73.957
0.32708,360610127004000,0.22036,0.166,82386.0,0.0632,0.4176,0.19071,0.8012,0.19862,40.7638,-73.9898
0.06727,360470190001000,0.36182,0.229,34333.0,0.0,0.281,0.15091,0.6369,0.42,40.6243,-73.9994
0.15916,360470421003002,0.28529,0.229,55312.0,0.0,0.2553,0.41441,0.5578,0.14114,40.698,-73.9243
0.07769,360610139003001,0.10655,0.166,58032.0,0.0721,0.388,0.47059,0.7639,0.27303,40.7667,-73.9874
0.35841,360470159004000,0.15266,0.229,120568.0,0.1571,0.6829,0.20797,0.8717,0.12389,40.6771,-73.9742
0.1718,360610139004000,0.21053,0.166,88319.0,0.2373,0.6513,0.20655,0.9561,0.17378,40.7648,-73.9843
0.12056,360810065023001,0.25761,0.151,65979.0,0.085,0.2498,0.40355,0.8751,0.13325,40.7674,-73.91460000000001
0.28913,360610185001000,0.20424,0.166,75371.0,0.1472,0.7369,0.20822,0.9665,0.15119,40.795,-73.9656
0.03093,360470371001000,0.26117,0.229,48153.0,0.1065,0.2081,0.27148,0.8281,0.3299,40.6818,-73.9118
0.22433,360610047002003,0.12277,0.166,169092.0,0.4152,0.728,0.12388,0.9246,0.11384,40.7229,-74.004
0.16961,360471132001004,0.23675,0.229,69480.0,0.0,0.1532,0.4417,0.6306,0.15194,40.6624,-73.8989
0.34008,360610118005000,0.18219,0.166,89206.0,0.1377,0.7291,0.1498,0.9816,0.19028,40.7639,-73.9599
0.0,360470059002034,0.40361,0.229,53542.0,0.0331,0.1209,0.47289,0.4776,0.09036,40.6776,-74.0033
0.36637,360610140003001,0.18584,0.166,97973.0,0.2354,0.8247,0.18761,0.9531,0.02478,40.7738,-73.9588
0.26923,360810117001001,0.15865,0.151,58295.0,0.0,0.4608,0.32933,0.795,0.24279,40.7747,-73.909
0.06869,360610065002001,0.43291,0.166,33478.0,0.0176,0.6185,0.28435,0.9914,0.19649,40.73,-74.0002
0.26027,360470181002000,0.13503,0.229,110223.0,0.2544,0.8468,0.27202,1.0,0.07828,40.6895,-73.9735
0.3345,361031350041007,0.04203,0.066,186058.0,0.4431,0.5719,0.12084,0.9611,0.05955,40.9121,-73.204
0.23936,360610183001000,0.2313,0.166,107560.0,0.2693,0.6301,0.18642,0.9,0.07365,40.7964,-73.9733
0.35511,360610098007000,0.04858,0.166,108142.0,0.1859,0.7248,0.28811,0.9548,0.12228,40.7552,-73.9676
0.22907,360610136006000,0.02558,0.166,157908.0,0.386,0.77,0.25465,0.9678,0.10465,40.7722,-73.9495
0.20197,360610078007001,0.17077,0.166,92017.0,0.2151,0.759,0.30214,0.9572,0.11002,40.7473,-73.9736
0.20494,360610088001003,0.13086,0.166,81409.0,0.1358,0.7341,0.34321,0.9441,0.18519,40.7496,-73.9747
0.28697,360610191005000,0.17958,0.166,90657.0,0.1232,0.3854,0.27113,0.7224,0.13909,40.8003,-73.9671
0.44499,360610048006000,0.09394,0.166,119563.0,0.1248,0.7181,0.13721,0.9138,0.19901,40.735,-73.9823
0.21818,360610110006003,0.17677,0.166,73118.0,0.1131,0.673,0.29293,0.9587,0.19899,40.7604,-73.9617
