cv_folds,model,parameters,predictors,score,score_std,timestamp
5.0,rf,"{'min_samples_leaf': 1, 'n_estimators': 100, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-1.518340084,0.043260991,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 1, 'n_estimators': 250, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-1.450810358,0.047920301,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 1, 'n_estimators': 500, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-1.406785271,0.050395917,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 10, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.932375518,0.01055167,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 50, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.917386198,0.00648582,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 100, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.916057282,0.006507166,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 250, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.915615547,0.006523651,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 500, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.915620901,0.00656123,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 10, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.93371863,0.002388425,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 50, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.92551772,0.0050372,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 100, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.924561071,0.005612067,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 250, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.923970845,0.005568995,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 500, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.923784872,0.005463239,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 10, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.946942747,0.004466513,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 50, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.940936603,0.003847888,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 100, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.940225447,0.005326381,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 250, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.939821099,0.004852121,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 500, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.939339288,0.005081419,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 10, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.968678919,0.003015315,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 50, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.961832934,0.005728503,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 100, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.959580678,0.004624788,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 250, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.960053496,0.00476929,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 500, 'random_state': 42, 'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.959826578,0.004322648,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 1, 'n_estimators': 10, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-1.891587105,0.071804268,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 1, 'n_estimators': 50, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-1.600602275,0.062198431,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 1, 'n_estimators': 100, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-1.518340084,0.043260991,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 1, 'n_estimators': 250, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-1.450810358,0.047920301,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 1, 'n_estimators': 500, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-1.406785271,0.050395917,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 10, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.932375518,0.01055167,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 50, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.917386198,0.00648582,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 100, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.916057282,0.006507166,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 250, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.915615547,0.006523651,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 500, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.915620901,0.00656123,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 10, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.93371863,0.002388425,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 50, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.92551772,0.0050372,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 100, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.924561071,0.005612067,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 250, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.923970845,0.005568995,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 500, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.923784872,0.005463239,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 10, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.946942747,0.004466513,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 50, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.940936603,0.003847888,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 100, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.940225447,0.005326381,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 250, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.939821099,0.004852121,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 500, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.939339288,0.005081419,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 10, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.968678919,0.003015315,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 50, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.961832934,0.005728503,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 100, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.959580678,0.004624788,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 250, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.960053496,0.00476929,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 500, 'random_state': 42, 'criterion': 'gini', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.959826578,0.004322648,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 1, 'n_estimators': 10, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-1.895146371,0.07318388,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 1, 'n_estimators': 50, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-1.609908271,0.054658401,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 1, 'n_estimators': 100, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-1.527853862,0.045179958,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 1, 'n_estimators': 250, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-1.455542645,0.047267759,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 1, 'n_estimators': 500, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-1.408855931,0.038269011,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 10, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.933917255,0.009911902,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 50, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.917337821,0.006036455,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 100, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.916445183,0.006350461,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 250, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.915932655,0.006258535,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 500, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.9158977,0.006393791,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 10, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.933535503,0.003607103,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 50, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.925731552,0.004534414,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 100, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.924716835,0.005132727,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 250, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.924145894,0.005258063,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 500, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.923978079,0.005333194,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 10, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.947724659,0.004104604,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 50, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.941362782,0.003631842,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 100, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.940464699,0.004229595,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 250, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.939854666,0.004809478,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 500, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.939484307,0.004908625,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 10, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.9688527,0.003744281,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 50, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.962817458,0.005761246,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 100, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.960061767,0.004636223,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 250, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.960656211,0.005173981,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 500, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'auto', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.960461949,0.004562504,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 1, 'n_estimators': 10, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-1.895146371,0.07318388,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 1, 'n_estimators': 50, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-1.609908271,0.054658401,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 1, 'n_estimators': 100, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-1.527853862,0.045179958,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 1, 'n_estimators': 250, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-1.455542645,0.047267759,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 1, 'n_estimators': 500, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-1.408855931,0.038269011,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 10, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.933917255,0.009911902,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 50, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.917337821,0.006036455,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 100, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.916445183,0.006350461,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 250, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.915932655,0.006258535,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 500, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.9158977,0.006393791,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 10, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.933535503,0.003607103,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 50, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.925731552,0.004534414,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 100, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.924716835,0.005132727,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 250, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.924145894,0.005258063,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 500, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.923978079,0.005333194,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 10, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.947724659,0.004104604,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 50, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.941362782,0.003631842,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 100, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.940464699,0.004229595,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 250, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.939854666,0.004809478,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 50, 'n_estimators': 500, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.939484307,0.004908625,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 10, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.9688527,0.003744281,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 50, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.962817458,0.005761246,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 100, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.960061767,0.004636223,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 250, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.960656211,0.005173981,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 100, 'n_estimators': 500, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'sqrt', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.960461949,0.004562504,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 1, 'n_estimators': 10, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-1.895146371,0.07318388,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 1, 'n_estimators': 50, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-1.609908271,0.054658401,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 1, 'n_estimators': 100, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-1.527853862,0.045179958,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 1, 'n_estimators': 250, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-1.455542645,0.047267759,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 1, 'n_estimators': 500, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-1.408855931,0.038269011,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 10, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.933917255,0.009911902,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 50, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.917337821,0.006036455,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 100, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.916445183,0.006350461,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 250, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.915932655,0.006258535,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 10, 'n_estimators': 500, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.9158977,0.006393791,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 10, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.933535503,0.003607103,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 50, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.925731552,0.004534414,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 100, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.924716835,0.005132727,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 250, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.924145894,0.005258063,3/15/17 18:48
5.0,rf,"{'min_samples_leaf': 20, 'n_estimators': 500, 'random_state': 42, 'criterion': 'entropy', 'max_features': 'log2', 'class_weight': 'balanced'}","['bathrooms', 'bedrooms', 'price']",-0.923978079,0.005333194,3/15/17 18:48
